om,yr,mo,dy,date,time,ts,UTC,tz,st,slat,slon,elat,elon,tempmax,tempmin,temp,humidity,dew,precip,preciptype,windspeed,winddir,pressure,cloudcover,visibility
620774,2021,12,11,12/11/2021,2:41:00,12/11/2021 2:41,12/11/2021 8:41,3,KY,37.5282,-85.1083,37.5399,-85.0769,,,67.6,92.6,65.4,0,,21.2,176,1003.3,38.9,9.6
620775,2021,12,11,12/11/2021,2:49:00,12/11/2021 2:49,12/11/2021 8:49,3,TN,36.0255,-87.3054,36.0736,-87.233,,,72.1,76.8,64.4,0.003,['rain'],20.2,199,1004.8,95.5,9.5
620776,2021,12,11,12/11/2021,2:57:00,12/11/2021 2:57,12/11/2021 8:57,3,TN,36.1065,-87.1941,36.1717,-86.986,,,72.6,73.2,63.6,0.001,['rain'],20.6,198,1004.4,95.7,9.9
620777,2021,12,11,12/11/2021,3:01:00,12/11/2021 3:01,12/11/2021 9:01,3,KY,37.5792,-84.7761,37.5839,-84.7634,,,67.1,80.3,60.8,0,,17.4,210,1004.6,100,9.9
620778,2021,12,11,12/11/2021,3:02:00,12/11/2021 3:02,12/11/2021 9:02,3,KY,37.6459,-84.7908,37.6752,-84.7379,,,67.1,80.6,60.9,0,,17.5,209,1004.5,98.7,9.9
620779,2021,12,11,12/11/2021,3:04:00,12/11/2021 3:04,12/11/2021 9:04,3,KY,37.603,-84.726,37.672,-84.631,,,67.1,80.4,60.8,0,,17.4,210,1004.6,99.6,9.9
620780,2021,12,11,12/11/2021,3:07:00,12/11/2021 3:07,12/11/2021 9:07,3,KY,37.678,-84.694,37.709,-84.656,,,66.2,87.9,62.5,0.031,['rain'],16.6,194,1002.7,86,9.5
620781,2021,12,11,12/11/2021,3:10:00,12/11/2021 3:10,12/11/2021 9:10,3,KY,37.6679,-84.6279,37.6671,-84.6165,,,66.2,87.6,62.4,0.03,['rain'],16.6,194,1002.7,87.9,9.5
620782,2021,12,11,12/11/2021,3:12:00,12/11/2021 3:12,12/11/2021 9:12,3,TN,36.1819,-86.9594,36.2225,-86.8069,,,73.4,73.2,64.3,0,,21.8,199,1004.5,98.6,9.9
620783,2021,12,11,12/11/2021,3:22:00,12/11/2021 3:22,12/11/2021 9:22,3,KY,37.687,-84.4196,37.687,-84.4196,,,66.3,82.9,60.9,0,,21.5,192,1004.9,100,9.9
620784,2021,12,11,12/11/2021,3:30:00,12/11/2021 3:30,12/11/2021 9:30,3,TN,36.2635,-86.6578,36.294,-86.5421,,,73,69.5,62.5,0,,22.3,188,1004.3,90.8,9.9
620785,2021,12,11,12/11/2021,3:31:00,12/11/2021 3:31,12/11/2021 9:31,3,KY,37.8244,-84.3301,37.8311,-84.3099,,,65.7,84.8,61,0.044,['rain'],18.6,189,1002.7,100,8.6
620786,2021,12,11,12/11/2021,3:31:00,12/11/2021 3:31,12/11/2021 9:31,3,TN,36.1424,-86.5901,36.232,-86.5228,,,72.9,68.7,62,0,,22.2,188,1004.7,89.3,9.9
620787,2021,12,11,12/11/2021,3:33:00,12/11/2021 3:33,12/11/2021 9:33,3,TN,36.1634,-86.6223,36.1754,-86.6038,,,73,67.6,61.6,0,,23.1,189,1004.5,89.2,9.9
620788,2021,12,11,12/11/2021,3:42:00,12/11/2021 3:42,12/11/2021 9:42,3,TN,36.443,-86.4358,36.4723,-86.3304,,,71.9,75.2,63.6,0,,20.5,195,1004.4,96.1,9.8
620789,2021,12,11,12/11/2021,3:48:00,12/11/2021 3:48,12/11/2021 9:48,3,TN,36.3099,-86.3301,36.3333,-86.285,,,72.4,72.7,63.1,0,,20.4,188,1004.9,92.2,9.9
620790,2021,12,11,12/11/2021,4:04:00,12/11/2021 4:04,12/11/2021 10:04,3,TN,36.2416,-85.9548,36.2954,-85.8429,,,70.5,77.4,63.1,0,,14.7,190,1007.3,96.5,9.9
620791,2021,12,11,12/11/2021,4:20:00,12/11/2021 4:20,12/11/2021 10:20,3,TN,36.5809,-85.7738,36.6545,-85.5984,,,70.4,78,63.2,0,,16.1,193,1006.1,100,9.9
620791,2021,12,11,12/11/2021,4:20:00,12/11/2021 4:20,12/11/2021 10:20,3,TN,36.5809,-85.7738,36.6184,-85.6807,,,70.4,78,63.2,0,,16.1,193,1006.1,100,9.9
620791,2021,12,11,12/11/2021,4:24:00,12/11/2021 4:24,12/11/2021 10:24,3,KY,36.6184,-85.6811,36.6545,-85.5984,,,70.3,78,63.1,0,,15.8,193,1006.3,100,9.9
620792,2021,12,11,12/11/2021,4:30:00,12/11/2021 4:30,12/11/2021 10:30,3,MS,34.5365,-88.4622,34.561,-88.3883,,,72.2,80.2,65.8,0.008,['rain'],16.3,221,1006.5,99,7.8
620793,2021,12,11,12/11/2021,6:17:00,12/11/2021 6:17,12/11/2021 12:17,3,TN,35.0314,-86.9644,35.0481,-86.8787,,,70.3,79.7,63.7,0,,22.7,190,1008.7,89.8,9.9
620794,2021,12,11,12/11/2021,7:39:00,12/11/2021 7:39,12/11/2021 13:39,3,TN,35.3472,-85.712,35.3917,-85.5646,,,68.6,79.2,61.9,0,,18.7,230,1008.7,95.4,7.7
620795,2021,12,11,12/11/2021,16:16:00,12/11/2021 16:16,12/11/2021 22:16,3,GA,32.73,-83.21,32.7276,-83.1405,,,76.7,65.4,64.2,0,,11.7,203,1013.5,88.6,9.9
620796,2021,12,15,12/15/2021,13:27:00,12/15/2021 13:27,12/15/2021 19:27,3,NE,40.5831,-98.9391,40.7304,-98.8599,,,63,52.2,45.2,0,,31.8,173,992.6,0,9.8
620797,2021,12,15,12/15/2021,13:29:00,12/15/2021 13:29,12/15/2021 19:29,3,NE,40.2676,-98.7285,40.4306,-98.5945,,,63,54.8,46.5,0,,27.3,177,993.2,0,9.4
620798,2021,12,15,12/15/2021,13:33:00,12/15/2021 13:33,12/15/2021 19:33,3,NE,40.6563,-98.8151,40.7551,-98.777,,,66,56.6,50.2,0,,31.9,180,990.1,29.5,9.9
620799,2021,12,15,12/15/2021,13:44:00,12/15/2021 13:44,12/15/2021 19:44,3,NE,40.3214,-98.5025,40.492,-98.3325,,,66,58.5,51.1,0,,29,180,990.7,30.5,9.9
620800,2021,12,15,12/15/2021,13:53:00,12/15/2021 13:53,12/15/2021 19:53,3,NE,40.6551,-98.4578,40.7598,-98.3696,,,66,60.8,52,0,,28,180,991.2,26.6,9.9
620801,2021,12,15,12/15/2021,14:03:00,12/15/2021 14:03,12/15/2021 20:03,3,NE,40.6662,-98.2789,40.7407,-98.1844,,,66.3,60.9,52.4,0,,28.4,179,991.3,26.6,9.9
620802,2021,12,15,12/15/2021,14:11:00,12/15/2021 14:11,12/15/2021 20:11,3,NE,40.724,-98.1115,40.8915,-98.0024,,,67,61.5,53.3,0,,28.8,180,991.4,32.9,9.9
620803,2021,12,15,12/15/2021,14:26:00,12/15/2021 14:26,12/15/2021 20:26,3,NE,40.9688,-97.9153,41.1107,-97.7841,,,67.4,63.3,54.4,0,,28.3,183,991.5,43.7,9.9
620804,2021,12,15,12/15/2021,14:35:00,12/15/2021 14:35,12/15/2021 20:35,3,NE,41.061,-97.7318,41.1632,-97.681,,,65.3,65.3,53.4,0.012,['rain'],26.4,167,988.9,74.9,8.7
620805,2021,12,15,12/15/2021,15:03:00,12/15/2021 15:03,12/15/2021 21:03,3,NE,41.53,-97.49,41.54,-97.48,,,68.6,62.9,55.5,0,,31.9,171,990,85.8,9.9
620806,2021,12,15,12/15/2021,15:04:00,12/15/2021 15:04,12/15/2021 21:04,3,NE,41.44,-97.38,41.47,-97.35,,,69.2,63,56,0,,33.3,170,990,89.4,9.9
620807,2021,12,15,12/15/2021,15:11:00,12/15/2021 15:11,12/15/2021 21:11,3,NE,40.62,-97.07,40.9,-96.81,,,72.5,55.6,55.8,0,,37.4,183,991.5,70.8,9.7
620808,2021,12,15,12/15/2021,15:27:00,12/15/2021 15:27,12/15/2021 21:27,3,NE,41.72,-97,41.74,-97,,,68.9,60.8,54.8,0,,26.5,170,990.5,70.7,9.9
620809,2021,12,15,12/15/2021,15:31:00,12/15/2021 15:31,12/15/2021 21:31,3,NE,41.77,-96.98,41.85,-96.94,,,67.4,63.1,54.4,0,,19.3,158,986.9,42.3,9.9
620810,2021,12,15,12/15/2021,15:37:00,12/15/2021 15:37,12/15/2021 21:37,3,NE,41.82,-96.84,41.85,-96.82,,,67.4,63.9,54.8,0,,18.9,158,987.1,58.8,9.9
620811,2021,12,15,12/15/2021,15:37:00,12/15/2021 15:37,12/15/2021 21:37,3,NE,41.78,-96.81,41.85,-96.78,,,70.4,59.7,55.7,0,,22.9,162,988.2,50.6,9.9
620812,2021,12,15,12/15/2021,15:41:00,12/15/2021 15:41,12/15/2021 21:41,3,NE,41.89,-96.79,41.9,-96.79,,,68.3,63,55.2,0,,20.5,161,987.7,54.7,9.9
620813,2021,12,15,12/15/2021,15:41:00,12/15/2021 15:41,12/15/2021 21:41,3,NE,41.06,-96.56,41.26,-96.4,,,71.7,56.5,55.5,0,,29.8,166,988.4,63.4,9.9
620814,2021,12,15,12/15/2021,15:44:00,12/15/2021 15:44,12/15/2021 21:44,3,NE,41.91,-96.75,42.07,-96.69,,,69.1,62.1,55.6,0,,21.7,161,987.9,54.2,9.9
620815,2021,12,15,12/15/2021,15:46:00,12/15/2021 15:46,12/15/2021 21:46,3,NE,41.18,-96.55,41.19,-96.54,,,71.3,57.3,55.4,0,,30.6,165,989.2,50.6,9.9
620816,2021,12,15,12/15/2021,15:51:00,12/15/2021 15:51,12/15/2021 21:51,3,NE,41.98,-96.61,42.1,-96.54,,,69.2,60.9,55.2,0,,21.2,162,988.2,45.2,9.9
620817,2021,12,15,12/15/2021,15:55:00,12/15/2021 15:55,12/15/2021 21:55,3,NE,40.6361,-96.1585,40.6598,-96.1298,,,72.4,58,56.8,0,,34.4,181,990.6,96,9.9
620818,2021,12,15,12/15/2021,16:05:00,12/15/2021 16:05,12/15/2021 22:05,3,NE,40.75,-95.93,40.76,-95.93,,,72.6,58.1,57,0,,33.7,181,991.2,95.4,9.6
620819,2021,12,15,12/15/2021,16:05:00,12/15/2021 16:05,12/15/2021 22:05,3,NE,40.04,-96.25,40.05,-96.25,,,73.4,56.2,56.9,0,,30.1,178,991.1,91.4,9.9
620820,2021,12,15,12/15/2021,16:06:00,12/15/2021 16:06,12/15/2021 22:06,3,NE,40.02,-96.1,40.03,-96.06,,,73.8,56.1,57.2,0,,29.2,180,992.1,91.4,9.9
620821,2021,12,15,12/15/2021,16:06:00,12/15/2021 16:06,12/15/2021 22:06,3,NE,40.86,-95.95,40.9,-95.91,,,72.9,57.7,57.1,0,,28.4,169,991,90.2,9.6
620822,2021,12,15,12/15/2021,16:07:00,12/15/2021 16:07,12/15/2021 22:07,3,NE,40.12,-96.09,40.13,-96.08,,,73.7,56.3,57.2,0,,29.8,180,992,91.9,9.9
620823,2021,12,15,12/15/2021,16:09:00,12/15/2021 16:09,12/15/2021 22:09,3,NE,40.92,-95.88,40.95,-95.86,,,73,57.7,57.2,0,,27.5,166,991,89.1,9.8
620824,2021,12,15,12/15/2021,16:14:00,12/15/2021 16:14,12/15/2021 22:14,3,IA,40.92,-95.75,40.92,-95.75,,,73,57.4,57.1,0,,27.8,169,991.1,89,9.2
620825,2021,12,15,12/15/2021,16:15:00,12/15/2021 16:15,12/15/2021 22:15,3,IA,42.288,-96.304,42.299,-96.301,,,69.6,58.1,54.2,0,,19.6,160,988.9,28.6,9.9
620826,2021,12,15,12/15/2021,16:16:00,12/15/2021 16:16,12/15/2021 22:16,3,IA,41.19,-95.89,41.19,-95.89,,,73,55.6,56.2,0,,31.3,182,991.3,80.6,8.2
620827,2021,12,15,12/15/2021,16:20:00,12/15/2021 16:20,12/15/2021 22:20,3,IA,42.366,-96.302,42.431,-96.282,,,69.9,57.2,54,0,,19.7,160,989,27.8,9.9
620828,2021,12,15,12/15/2021,16:24:00,12/15/2021 16:24,12/15/2021 22:24,3,IA,41.31,-95.77,41.31,-95.77,,,72,56.1,55.5,0,,31.6,188,991.1,57.8,9.8
620829,2021,12,15,12/15/2021,16:25:00,12/15/2021 16:25,12/15/2021 22:25,3,IA,42.429,-96.182,42.548,-96.149,,,69.3,59.8,54.7,0,,19.9,161,989.2,27.1,9.9
620830,2021,12,15,12/15/2021,16:31:00,12/15/2021 16:31,12/15/2021 22:31,3,IA,41.08,-95.44,41.08,-95.44,,,71.3,60.4,56.9,0,,32.2,170,990.3,90.7,9.9
620831,2021,12,15,12/15/2021,16:31:00,12/15/2021 16:31,12/15/2021 22:31,3,IA,41.39,-95.64,41.39,-95.64,,,70.7,61.1,56.7,0,,32.4,172,988.1,70.8,9.9
620832,2021,12,15,12/15/2021,16:34:00,12/15/2021 16:34,12/15/2021 22:34,3,IA,41.18,-95.36,41.18,-95.36,,,71.2,61.9,57.5,0,,31.1,170,990.2,88,9.9
620833,2021,12,15,12/15/2021,16:35:00,12/15/2021 16:35,12/15/2021 22:35,3,IA,42.505,-95.992,42.561,-95.956,,,66,71.8,56.6,0,,13.2,149,987.1,33.3,9.9
620834,2021,12,15,12/15/2021,16:39:00,12/15/2021 16:39,12/15/2021 22:39,3,IA,42.561,-95.956,42.61,-95.938,,,65.6,73.6,56.9,0,,13.1,149,987.3,38.6,9.9
620835,2021,12,15,12/15/2021,16:42:00,12/15/2021 16:42,12/15/2021 22:42,3,IA,42.293,-95.667,42.438,-95.513,,,66.8,79.4,60.2,0,,21,171,989.9,37,9.9
620836,2021,12,15,12/15/2021,16:48:00,12/15/2021 16:48,12/15/2021 22:48,3,IA,41.9551,-95.5749,42.0074,-95.5266,,,70.2,75.1,61.9,0,,24.9,178,989.9,89,9.9
620837,2021,12,15,12/15/2021,16:49:00,12/15/2021 16:49,12/15/2021 22:49,3,IA,41.333,-95.107,41.6768,-94.855,,,71.6,68.3,60.6,0,,27.3,171,990.5,89.5,9.9
620838,2021,12,15,12/15/2021,16:58:00,12/15/2021 16:58,12/15/2021 22:58,3,IA,42.526,-95.435,42.562,-95.405,,,64.9,80.9,58.9,0,,21.1,167,989.9,5,9.9
620839,2021,12,15,12/15/2021,16:59:00,12/15/2021 16:59,12/15/2021 22:59,3,IA,42.635,-95.489,42.776,-95.388,,,64.9,79.2,58.3,0,,17,162,989.4,2.6,9.9
620840,2021,12,15,12/15/2021,17:00:00,12/15/2021 17:00,12/15/2021 23:00,3,IA,41.4876,-94.8961,41.6321,-94.7884,,,71.1,67.5,59.8,0,,27.4,171,990.7,78.3,9.9
620841,2021,12,15,12/15/2021,17:00:00,12/15/2021 17:00,12/15/2021 23:00,3,IA,42.562,-95.405,42.585,-95.388,,,64.8,81.2,58.9,0,,21.5,168,989.9,3.1,9.9
620842,2021,12,15,12/15/2021,17:01:00,12/15/2021 17:01,12/15/2021 23:01,3,IA,42.585,-95.388,42.665,-95.328,,,64.6,81.3,58.8,0,,21.7,167,989.9,1.1,9.9
620843,2021,12,15,12/15/2021,17:05:00,12/15/2021 17:05,12/15/2021 23:05,3,IA,42.858,-95.541,42.91,-95.514,,,64.8,78.5,58,0,,16,160,989.4,0,9.9
620844,2021,12,15,12/15/2021,17:07:00,12/15/2021 17:07,12/15/2021 23:07,3,IA,42.776,-95.388,42.868,-95.333,,,64.7,79.2,58.1,0,,17.3,162,989.5,0,9.9
620845,2021,12,15,12/15/2021,17:08:00,12/15/2021 17:08,12/15/2021 23:08,3,IA,42.91,-95.514,42.952,-95.464,,,64.6,78.4,57.7,0,,16.4,160,989.5,0,9.9
620846,2021,12,15,12/15/2021,17:10:00,12/15/2021 17:10,12/15/2021 23:10,3,IA,41.6206,-94.6906,41.768,-94.5894,,,70.2,66.2,58.4,0,,26.8,170,991.2,64.1,9.9
620847,2021,12,15,12/15/2021,17:13:00,12/15/2021 17:13,12/15/2021 23:13,3,IA,42.1842,-95.0694,42.3975,-94.882,,,68.9,76.2,61.1,0,,26.6,173,990.5,79.6,9.9
620848,2021,12,15,12/15/2021,17:14:00,12/15/2021 17:14,12/15/2021 23:14,3,IA,41.6998,-94.7044,41.9285,-94.4771,,,70,66.1,58.2,0,,26.9,170,991.3,62.2,9.9
620849,2021,12,15,12/15/2021,17:18:00,12/15/2021 17:18,12/15/2021 23:18,3,IA,42.834,-95.171,42.894,-95.123,,,64.2,79.6,57.8,0,,19.2,162,989.8,0,9.9
620850,2021,12,15,12/15/2021,17:19:00,12/15/2021 17:19,12/15/2021 23:19,3,IA,42.0088,-94.8095,42.1285,-94.7127,,,69.8,73,60.8,0,,29.8,170,990.9,99,9.9
620851,2021,12,15,12/15/2021,17:21:00,12/15/2021 17:21,12/15/2021 23:21,3,IA,41.7522,-94.4961,42.1431,-94.243,,,69.6,63.3,56.5,0,,30.4,175,992.3,84.6,9.9
620852,2021,12,15,12/15/2021,17:27:00,12/15/2021 17:27,12/15/2021 23:27,3,IA,41.8432,-94.4015,42.1348,-94.1699,,,69.4,61.4,55.6,0,,31.8,177,992.8,93.4,9.9
620853,2021,12,15,12/15/2021,17:29:00,12/15/2021 17:29,12/15/2021 23:29,3,IA,41.943,-94.5058,42.0015,-94.4336,,,69.6,66.2,57.9,0,,30.5,173,991.9,91.4,9.9
620854,2021,12,15,12/15/2021,17:32:00,12/15/2021 17:32,12/15/2021 23:32,3,IA,41.9863,-94.4796,42.0445,-94.3972,,,69.2,64.7,56.8,0,,28.7,165,989.3,83.2,9.9
620855,2021,12,15,12/15/2021,17:34:00,12/15/2021 17:34,12/15/2021 23:34,3,IA,42.2525,-94.6317,42.2708,-94.6236,,,69,69.4,58.6,0,,27.7,171,988.9,84.4,9.9
620856,2021,12,15,12/15/2021,17:34:00,12/15/2021 17:34,12/15/2021 23:34,3,IA,42.081,-94.4866,42.1095,-94.4495,,,69.3,66.8,57.8,0,,28.8,167,989.5,89,9.9
620857,2021,12,15,12/15/2021,17:35:00,12/15/2021 17:35,12/15/2021 23:35,3,IA,42.2211,-94.583,42.4723,-94.4312,,,69.4,66.6,57.8,0,,28.2,170,989.4,89,9.9
620858,2021,12,15,12/15/2021,17:39:00,12/15/2021 17:39,12/15/2021 23:39,3,IA,42.0405,-94.2019,42.2603,-94.0247,,,68.9,64.3,56.4,0,,26.7,165,991.5,89.6,9.9
620859,2021,12,15,12/15/2021,17:39:00,12/15/2021 17:39,12/15/2021 23:39,3,IA,43.265,-95.088,43.322,-95.087,,,62.8,75.5,54.9,0,,17.3,147,988.1,40.4,9.9
620860,2021,12,15,12/15/2021,17:40:00,12/15/2021 17:40,12/15/2021 23:40,3,IA,42.2902,-94.476,42.5313,-94.3444,,,69.2,68,58.2,0,,25.9,174,990.5,89,9.9
620861,2021,12,15,12/15/2021,17:41:00,12/15/2021 17:41,12/15/2021 23:41,3,IA,43.0586,-94.8102,43.2142,-94.7505,,,63.6,78.5,56.9,0,,17.6,149,988.9,65.9,9.9
620862,2021,12,15,12/15/2021,17:42:00,12/15/2021 17:42,12/15/2021 23:42,3,IA,42.1489,-94.282,42.3918,-94.1154,,,69.1,66.6,57.6,0,,27.1,166,990.9,89,9.9
620863,2021,12,15,12/15/2021,17:43:00,12/15/2021 17:43,12/15/2021 23:43,3,IA,42.5797,-94.5775,42.592,-94.5657,,,67.9,70,57.8,0,,23,174,991.1,80.4,9.9
620864,2021,12,15,12/15/2021,17:49:00,12/15/2021 17:49,12/15/2021 23:49,3,IA,42.1272,-94.0157,42.327,-93.8484,,,69.7,70.6,59.7,0,,24,170,992.3,90.6,9.9
620865,2021,12,15,12/15/2021,17:50:00,12/15/2021 17:50,12/15/2021 23:50,3,IA,42.6852,-94.5062,42.7726,-94.4325,,,68.3,70.3,58.2,0,,21.3,174,991.9,91.7,9.9
620866,2021,12,15,12/15/2021,17:55:00,12/15/2021 17:55,12/15/2021 23:55,3,IA,42.2374,-93.9463,42.3847,-93.8182,,,69.2,70.5,59.2,0,,25.3,170,991.8,90.6,9.9
620867,2021,12,15,12/15/2021,17:58:00,12/15/2021 17:58,12/15/2021 23:58,3,IA,42.7841,-94.3105,42.8371,-94.2685,,,67.6,73.9,59,0,,20.8,170,991.5,93.9,9.9
620868,2021,12,15,12/15/2021,18:00:00,12/15/2021 18:00,12/16/2021 0:00,3,IA,42.4239,-94.0578,42.4966,-94.0113,,,68.4,70.1,58.3,0,,24.7,174,991.7,89.4,9.9
620869,2021,12,15,12/15/2021,18:01:00,12/15/2021 18:01,12/16/2021 0:01,3,IA,42.3813,-93.9473,42.4808,-93.8826,,,68.2,72.2,58.9,0,,26.9,171,991.1,88.9,9.9
620870,2021,12,15,12/15/2021,18:01:00,12/15/2021 18:01,12/16/2021 0:01,3,IA,42.2514,-93.8019,42.3514,-93.6954,,,69.2,69.9,59,0,,25.5,170,991.7,91,9.9
620871,2021,12,15,12/15/2021,18:19:00,12/15/2021 18:19,12/16/2021 0:19,3,IA,42.6557,-93.6664,42.7284,-93.6051,,,66.7,80.1,60.4,0,,25.3,165,990.9,94.1,9.9
620872,2021,12,15,12/15/2021,18:25:00,12/15/2021 18:25,12/16/2021 0:25,3,IA,42.7555,-93.5566,42.9743,-93.4172,,,66.8,79.6,60.3,0,,24.9,165,991.1,94.8,9.9
620873,2021,12,15,12/15/2021,18:26:00,12/15/2021 18:26,12/16/2021 0:26,3,IA,42.5306,-93.3697,42.6684,-93.1969,,,68.9,70.1,58.7,0,,20.7,161,993.4,98.8,9.9
620874,2021,12,15,12/15/2021,18:27:00,12/15/2021 18:27,12/16/2021 0:27,3,IA,42.482,-93.2841,42.7441,-93.0332,,,69.2,69,58.5,0,,19.7,160,993.9,100,9.9
620875,2021,12,15,12/15/2021,18:28:00,12/15/2021 18:28,12/16/2021 0:28,3,IA,42.8998,-93.7488,42.9709,-93.7134,,,65.6,81.1,59.6,0,,23.1,163,990.9,95.3,9.9
620876,2021,12,15,12/15/2021,18:38:00,12/15/2021 18:38,12/16/2021 0:38,3,IA,42.8225,-93.2513,42.8986,-93.1937,,,66.7,73.2,57.8,0,,23.9,152,991.1,69.2,9.9
620877,2021,12,15,12/15/2021,18:40:00,12/15/2021 18:40,12/16/2021 0:40,3,IA,42.7153,-93.114,42.8037,-93.0284,,,67.5,71.6,58,0,,24.7,151,991.6,59.1,9.9
620878,2021,12,15,12/15/2021,18:44:00,12/15/2021 18:44,12/16/2021 0:44,3,IA,42.9664,-93.1375,43.0012,-93.107,,,64.4,75.9,56.6,0.001,['rain'],19.5,154,990.8,89.3,9.6
620879,2021,12,15,12/15/2021,18:48:00,12/15/2021 18:48,12/16/2021 0:48,3,IA,43.4643,-93.6889,43.5025,-93.6679,,,62.5,79.8,56.1,0.004,['rain'],19.7,141,988.5,71,8.8
620879,2021,12,15,12/15/2021,18:48:00,12/15/2021 18:48,12/16/2021 0:48,3,IA,43.4643,-93.6889,43.4997,-93.6704,,,62.5,79.8,56.1,0.004,['rain'],19.7,141,988.5,71,8.8
620879,2021,12,15,12/15/2021,18:50:00,12/15/2021 18:50,12/16/2021 0:50,3,MN,43.4997,-93.6704,43.5025,-93.6679,,,62.4,79.8,56.1,0.004,['rain'],19.6,141,988.5,69.8,8.8
620880,2021,12,15,12/15/2021,18:53:00,12/15/2021 18:53,12/16/2021 0:53,3,IA,42.8866,-92.9117,42.941,-92.8767,,,66.3,75.1,58.2,0,,21.4,162,992.5,87.3,9.9
620881,2021,12,15,12/15/2021,18:54:00,12/15/2021 18:54,12/16/2021 0:54,3,IA,43.2076,-93.0698,43.2536,-93.0388,,,64.4,75.6,56.5,0.001,['rain'],19.4,153,990.8,89.4,9.6
620882,2021,12,15,12/15/2021,18:58:00,12/15/2021 18:58,12/16/2021 0:58,3,MN,43.6155,-93.6294,43.658,-93.5873,,,61.6,81.5,55.8,0.003,['rain'],18.7,138,989.1,77.4,9.1
620883,2021,12,15,12/15/2021,18:58:00,12/15/2021 18:58,12/16/2021 0:58,3,IA,43.3432,-93.2481,43.468,-93.1895,,,63.2,77.2,56,0.002,['rain'],17.4,144,990,86.4,9.4
620884,2021,12,15,12/15/2021,18:59:00,12/15/2021 18:59,12/16/2021 0:59,3,IA,42.9847,-92.8534,43.0671,-92.7834,,,66.4,75.4,58.4,0,,20.8,169,993,99,9.9
620885,2021,12,15,12/15/2021,19:01:00,12/15/2021 19:01,12/16/2021 1:01,3,IA,41.6317,-93.0505,41.7079,-92.9846,,,69.9,64.4,57.4,0,,32.5,180,993.3,100,9.9
620886,2021,12,15,12/15/2021,19:03:00,12/15/2021 19:03,12/16/2021 1:03,3,MN,43.6725,-93.5453,43.6927,-93.5281,,,61.2,83,56,0.002,['rain'],16.5,135,989.6,75.9,9.4
620887,2021,12,15,12/15/2021,19:06:00,12/15/2021 19:06,12/16/2021 1:06,3,IA,43.1117,-92.925,43.1307,-92.9009,,,65.3,76.8,57.8,0.001,['rain'],20.2,162,992,94.6,9.7
620888,2021,12,15,12/15/2021,19:09:00,12/15/2021 19:09,12/16/2021 1:09,3,IA,43.4877,-93.0627,43.5213,-93.0401,,,62.8,81,56.9,0.001,['rain'],12.5,141,991.5,95.5,9.7
620888,2021,12,15,12/15/2021,19:09:00,12/15/2021 19:09,12/16/2021 1:09,3,IA,43.4877,-93.0627,43.4997,-93.0559,,,62.8,81,56.9,0.001,['rain'],12.5,141,991.5,95.5,9.7
620888,2021,12,15,12/15/2021,19:10:00,12/15/2021 19:10,12/16/2021 1:10,3,MN,43.4997,-93.0559,43.5213,-93.0401,,,62.7,81.2,56.9,0.001,['rain'],12.2,141,991.6,96.1,9.8
620889,2021,12,15,12/15/2021,19:10:00,12/15/2021 19:10,12/16/2021 1:10,3,MN,43.5323,-93.3052,43.5648,-93.2781,,,62.9,80,56.6,0.002,['rain'],14.8,142,990.7,90.3,9.4
620890,2021,12,15,12/15/2021,19:10:00,12/15/2021 19:10,12/16/2021 1:10,3,MN,43.5373,-93.1981,43.6198,-93.1425,,,62.8,80.7,56.8,0.001,['rain'],13.2,141,991.2,93.9,9.6
620891,2021,12,15,12/15/2021,19:11:00,12/15/2021 19:11,12/16/2021 1:11,3,MN,43.7976,-93.4927,43.8261,-93.4746,,,60.8,83.5,55.8,0,,14.7,132,990.2,80.5,9.9
620892,2021,12,15,12/15/2021,19:11:00,12/15/2021 19:11,12/16/2021 1:11,3,MN,43.508,-93.0741,43.5683,-93.0568,,,62.7,81.2,56.9,0.001,['rain'],12.2,141,991.6,96.1,9.8
620893,2021,12,15,12/15/2021,19:15:00,12/15/2021 19:15,12/16/2021 1:15,3,IA,43.0974,-92.483,43.1485,-92.4463,,,66.3,77.1,58.9,0,,20.9,171,993.3,99.9,9.9
620894,2021,12,15,12/15/2021,19:15:00,12/15/2021 19:15,12/16/2021 1:15,3,MN,43.6113,-93.2505,43.6877,-93.1678,,,62.7,81,56.8,0.001,['rain'],12.9,141,991.3,94.4,9.7
620895,2021,12,15,12/15/2021,19:17:00,12/15/2021 19:17,12/16/2021 1:17,3,IA,43.1713,-92.489,43.2302,-92.4327,,,66,78,58.9,0,,20.4,170,993.3,99.4,9.9
620896,2021,12,15,12/15/2021,19:23:00,12/15/2021 19:23,12/16/2021 1:23,3,IA,43.2595,-92.3979,43.3265,-92.325,,,65.5,78.9,58.7,0,,19.5,171,993.4,97.9,9.9
620897,2021,12,15,12/15/2021,19:29:00,12/15/2021 19:29,12/16/2021 1:29,3,IA,43.3085,-92.2811,43.3621,-92.2322,,,65,79.8,58.6,0,,18.7,171,993.6,96.5,9.9
620898,2021,12,15,12/15/2021,19:31:00,12/15/2021 19:31,12/16/2021 1:31,3,IA,43.3203,-92.2087,43.3771,-92.1608,,,65.3,78.8,58.5,0,,24,157,991,93,8.9
620899,2021,12,15,12/15/2021,19:33:00,12/15/2021 19:33,12/16/2021 1:33,3,MN,43.894,-93.0592,43.9866,-93.0492,,,62.1,79.7,55.8,0.024,['rain'],18,147,988.1,61.1,7.9
