,temp,humidity,dew,precip,preciptype,windspeed,winddir,pressure,cloudcover,visibility,mean,max,min,var,nonzeros,above_threshold,label,set
3966,75.3,65.2,62.8,0.004,1,9.9,171.0,1010.3,14.5,9.9,18.059375762939453,55.10000228881836,0.0,189.87229919433594,1230,1230,2,train
1819,87.0,50.8,66.6,0.0,0,8.9,208.0,1000.5,12.9,9.9,0.0,0.0,0.0,0.0,0,0,2,train
400,70.0,68.0,59.0,0.0,0,12.7,120.0,999.2,99.1,5.0,15.351312637329102,64.5,0.0,296.54705810546875,866,866,2,test
6016,80.0,59.2,64.5,0.0,0,11.3,150.0,1000.1,53.5,9.9,6.493312358856201,52.20000076293945,0.0,167.4180908203125,352,352,2,train
2858,82.8,55.6,65.3,0.0,0,22.1,163.0,1011.5,51.1,9.9,0.13487499952316284,24.899999618530273,0.0,2.444871425628662,12,12,2,train
1243,67.3,45.0,45.2,0.0,0,14.9,19.0,1012.6,89.0,9.9,18.73668670654297,61.400001525878906,0.0,219.8240203857422,1163,1163,2,val
2718,91.7,32.9,58.4,0.0,0,12.6,185.0,1013.2,0.5,9.9,4.298000335693359,59.60000228881836,0.0,146.19552612304688,201,201,2,train
3031,68.0,37.5,41.1,0.0,0,5.9,1.0,1021.1,1.8,9.9,23.36199951171875,63.0,0.0,394.40264892578125,1023,1023,2,train
4546,85.2,33.0,52.9,0.0,0,9.1,129.0,1011.0,8.9,9.9,4.257124900817871,42.400001525878906,0.0,109.48037719726562,239,239,2,train
4325,72.1,76.16,64.1,0.0,0,11.6,71.0,1010.0,99.3,0.0,4.067312717437744,50.5,0.0,104.33708190917969,274,274,2,train
3084,67.4,67.5,56.2,0.0,0,17.0,121.0,1013.5,93.6,9.9,15.67331314086914,35.29999923706055,0.0,67.92522430419922,1415,1415,2,train
3299,102.9,24.6,59.8,0.0,0,11.1,133.0,1008.4,0.0,9.9,1.6200625896453857,36.5,0.0,31.731454849243164,145,145,2,val
4956,69.5,90.8,66.7,0.122,1,4.6,128.0,1011.4,89.0,6.8,18.864561080932617,53.29999923706055,0.0,337.2021484375,972,972,2,train
5507,70.2,94.3,68.4,0.06,1,4.6,102.0,1011.5,89.3,1.9,0.0,0.0,0.0,0.0,0,0,2,train
2809,84.9,49.9,64.1,0.0,0,20.8,170.0,1012.9,0.4,9.9,0.5586875081062317,35.10000228881836,0.0,15.240012168884277,34,34,2,train
4846,83.9,64.7,70.7,0.0,0,5.6,314.0,1011.2,70.7,9.9,8.874750137329102,60.79999923706055,0.0,205.92068481445312,535,535,2,train
398,68.8,65.8,56.9,0.034,1,8.7,104.0,1004.1,51.2,9.9,24.03875160217285,63.10000228881836,0.0,248.33468627929688,1339,1339,2,train
976,82.0,45.8,59.1,0.0,0,13.3,173.0,1005.3,0.0,9.9,9.981999397277832,55.79999923706055,0.0,216.51339721679688,602,602,2,test
4524,75.3,86.6,71.0,0.0,0,8.9,133.0,1013.8,73.7,9.5,0.32637497782707214,26.399999618530273,0.0,6.041041851043701,30,30,2,train
3447,75.9,88.1,72.1,0.0,0,4.8,142.0,1012.8,81.7,9.9,0.0,0.0,0.0,0.0,0,0,2,train
6219,67.0,74.3,58.5,0.0,0,25.1,153.0,991.0,68.3,9.9,0.0,0.0,0.0,0.0,0,0,2,train
5177,77.2,74.1,68.3,0.002,1,5.6,167.0,1012.9,60.5,9.9,19.381498336791992,53.70000076293945,0.0,383.2592468261719,860,860,2,train
559,80.4,55.1,62.8,0.0,0,7.4,148.0,1018.2,69.9,9.9,0.1197500005364418,16.899999618530273,0.0,1.463897705078125,16,16,2,train
2548,75.5,48.2,54.6,0.0,0,16.9,130.0,1009.4,48.5,9.9,0.6588125824928284,32.20000076293945,0.0,14.387297630310059,50,50,2,train
3816,78.2,35.6,48.8,0.0,0,12.7,100.0,1009.7,27.9,9.9,15.176312446594238,63.10000228881836,0.0,377.96954345703125,667,667,2,val
5210,91.9,30.2,56.3,0.0,0,14.3,160.0,1016.5,0.0,9.9,16.735187530517578,66.5999984741211,0.0,335.55694580078125,842,842,2,val
6077,66.6,79.9,60.1,0.003,1,11.4,191.0,1006.4,99.2,9.9,3.7561874389648438,51.10000228881836,0.0,101.66183471679688,248,248,2,test
399,66.3,51.3,47.8,0.0,0,3.4,65.0,1005.9,67.4,9.9,22.996562957763672,51.900001525878906,0.0,120.8884506225586,1522,1522,2,train
3422,78.5,58.9,62.9,0.0,0,5.4,214.0,1011.9,76.7,9.9,10.055312156677246,49.20000076293945,0.0,205.29644775390625,662,662,2,train
3457,80.9,38.4,53.2,0.0,0,15.1,142.0,1014.1,2.3,9.9,7.674875259399414,52.70000076293945,0.0,156.1620635986328,522,522,2,train
142,80.0,45.4,57.0,0.0,0,31.5,146.0,1005.8,2.5,7.5,0.0,0.0,0.0,0.0,0,0,2,val
356,68.0,86.8,63.9,0.0,0,7.3,185.0,1006.6,99.3,9.9,8.387750625610352,43.20000076293945,0.0,115.40046691894531,697,697,2,train
5282,81.3,41.8,56.0,0.0,0,10.0,256.0,1017.4,0.0,9.9,16.367874145507812,60.0,0.0,278.930908203125,955,955,2,val
5827,84.4,59.8,68.9,0.0,0,18.6,220.0,1007.1,34.4,9.9,13.112936973571777,57.900001525878906,0.0,284.2416687011719,702,702,2,train
2631,72.5,54.9,55.4,0.0,0,13.0,136.0,1014.0,55.8,9.9,3.208437442779541,58.900001525878906,0.0,121.98656463623047,135,135,2,train
673,57.6,92.3,55.3,0.029,1,6.1,357.0,1014.1,94.0,9.9,32.592315673828125,55.29999923706055,14.90000057220459,56.48301315307617,1600,1600,2,test
4394,90.0,36.7,60.1,0.0,0,7.1,73.0,1010.9,0.0,9.9,0.0,0.0,0.0,0.0,0,0,2,val
2685,69.0,85.3,64.3,0.0,0,10.4,123.0,1012.8,95.2,8.6,23.62649917602539,66.4000015258789,0.0,318.1979675292969,1176,1176,2,train
4617,78.7,60.9,64.1,0.0,0,8.7,43.0,1013.7,31.7,9.9,3.956125259399414,52.5,0.0,110.78108215332031,247,247,2,train
4936,75.3,74.1,66.5,0.0,0,9.1,189.0,1011.3,25.7,9.9,15.628063201904297,58.5,0.0,414.4515380859375,641,641,2,train
2741,84.0,40.1,57.1,0.0,0,9.1,142.0,1012.3,42.9,9.9,13.522500038146973,67.0,0.0,404.6376647949219,595,595,2,test
5382,72.4,60.5,58.0,0.0,0,27.6,177.0,1004.6,63.0,9.9,22.555313110351562,61.0,0.0,415.5580139160156,1013,1013,2,train
2380,64.8,52.4,47.0,0.0,0,18.7,101.0,1014.2,74.2,9.9,13.422375679016113,64.80000305175781,0.0,399.435546875,567,567,2,train
469,68.1,69.7,57.8,0.0,0,8.7,127.0,1004.1,100.0,9.9,0.0,0.0,0.0,0.0,0,0,2,train
1386,69.8,86.6,65.6,0.0,0,14.4,139.0,1008.6,100.0,8.7,1.3333125114440918,31.700000762939453,0.0,25.532629013061523,114,114,2,train
2314,76.6,26.5,39.7,0.0,0,17.3,185.0,1016.7,44.9,9.9,0.695187509059906,18.5,0.0,8.020157814025879,106,106,2,val
1288,71.6,68.7,60.8,0.0,0,0.0,1.0,1012.2,49.9,9.9,0.0,0.0,0.0,0.0,0,0,2,train
5652,66.2,85.4,61.7,0.0,0,6.8,100.0,1018.1,69.1,9.9,10.194125175476074,61.0,0.0,300.4232177734375,492,492,2,test
1587,45.0,68.1,35.1,0.0,0,8.5,20.0,1011.8,99.5,9.9,4.548187255859375,33.60000228881836,0.0,71.27782440185547,416,416,2,test
6117,61.6,45.1,40.1,0.0,0,7.9,152.0,1005.2,97.8,9.7,10.756938934326172,26.700000762939453,0.0,62.06098175048828,1202,1202,2,train
225,66.3,85.8,61.9,0.0,0,8.4,141.0,1008.0,21.6,9.9,0.7021250128746033,27.899999618530273,0.0,13.269706726074219,62,62,2,val
5586,88.1,36.1,57.8,0.0,0,9.2,170.0,1006.1,27.6,9.9,3.51505708694458,51.900001525878906,0.0,113.09656524658203,343,343,2,val
1899,93.8,47.9,71.1,0.0,0,11.4,130.0,998.1,0.3,9.9,23.581750869750977,59.60000228881836,0.0,299.0532531738281,1210,1210,2,train
901,67.7,70.8,57.9,0.0,0,9.9,106.0,1017.0,38.5,9.9,9.912437438964844,56.79999923706055,0.0,179.66358947753906,695,695,2,train
473,59.2,91.1,56.6,0.0,0,7.9,109.0,1002.2,100.0,7.3,5.71931266784668,41.10000228881836,0.0,93.2202377319336,484,484,2,val
3216,92.9,26.9,54.0,0.0,0,11.4,120.0,1004.5,0.0,9.9,41.21393585205078,63.20000076293945,0.0,215.7511749267578,1512,1512,2,train
2395,60.3,64.8,48.4,0.1,1,15.1,89.0,1015.1,88.5,6.5,10.748937606811523,62.29999923706055,0.0,184.53843688964844,759,759,2,train
3993,71.7,81.1,65.6,0.0,0,8.9,125.0,1009.5,67.3,8.0,5.151750564575195,59.400001525878906,0.0,123.91702270507812,332,332,2,train
2800,74.1,66.2,62.1,0.0,0,10.3,60.0,1015.0,50.2,9.9,39.74574661254883,63.0,16.200000762939453,96.1693344116211,1600,1600,2,test
5397,93.8,13.8,37.1,0.0,0,6.9,110.0,1005.4,19.9,0.0,0.0,0.0,0.0,0.0,0,0,2,train
5245,87.7,22.0,44.2,0.0,0,12.7,114.0,1015.4,0.0,9.9,1.775937557220459,44.10000228881836,0.0,49.84795379638672,103,103,2,train
2617,50.9,77.8,44.2,0.0,0,13.3,20.0,1014.1,92.6,7.4,10.622000694274902,46.60000228881836,0.0,173.86737060546875,712,712,2,train
377,71.8,55.5,55.0,0.0,0,9.8,149.0,1003.5,49.7,9.9,9.625375747680664,55.900001525878906,0.0,199.8993682861328,615,615,2,train
524,50.3,74.8,42.6,0.0,0,4.7,107.0,1019.6,47.7,9.9,0.012749999761581421,7.400000095367432,0.0,0.08732496201992035,3,3,2,test
5408,65.3,93.9,63.5,0.056,1,12.1,66.0,1010.8,90.1,7.5,6.236062526702881,50.10000228881836,0.0,151.8019256591797,391,391,2,train
5661,70.2,65.4,58.1,0.0,0,2.2,2.0,1003.8,32.7,9.9,4.428250312805176,51.0,0.0,92.85314178466797,333,333,2,train
4467,77.7,37.8,49.9,0.0,0,16.1,77.0,1015.4,81.6,9.9,9.972875595092773,67.4000015258789,0.0,185.06863403320312,703,703,2,train
5191,80.0,23.0,38.9,0.0,0,18.7,95.0,1024.0,39.5,9.9,13.938375473022461,49.70000076293945,0.0,265.9304504394531,764,764,2,train
5001,85.7,51.4,65.7,0.0,0,10.0,112.0,1005.7,36.3,9.9,2.2524375915527344,49.5,0.0,65.35633087158203,127,127,2,val
2189,62.8,92.4,60.6,0.0,0,5.1,57.0,1016.3,100.0,8.8,0.0,0.0,0.0,0.0,0,0,2,test
3844,79.8,64.4,66.7,0.0,0,1.6,83.0,1009.8,0.0,9.4,9.08581256866455,58.5,0.0,270.42169189453125,429,429,2,test
5000,82.5,70.6,72.0,0.0,0,14.7,325.0,1007.9,28.6,9.9,0.059562500566244125,26.200000762939453,0.0,1.4253333806991577,4,4,2,train
188,59.3,49.6,40.4,0.0,0,15.2,34.0,1002.8,85.9,9.9,9.774188041687012,53.29999923706055,0.0,206.73509216308594,600,600,2,train
3501,83.2,60.3,68.1,0.0,0,5.6,188.0,1009.8,84.8,9.0,5.527312755584717,56.10000228881836,0.0,174.79808044433594,267,267,2,train
438,63.0,86.9,59.1,0.006,1,11.8,113.0,992.9,99.5,9.7,0.0,0.0,0.0,0.0,0,0,2,train
1824,85.7,56.8,68.6,0.0,0,2.0,354.0,1000.7,74.5,9.9,0.41843751072883606,25.5,0.0,7.083304405212402,41,41,2,train
804,82.8,46.9,60.5,0.0,0,10.1,195.0,1008.6,50.8,9.9,0.0,0.0,0.0,0.0,0,0,2,test
1540,72.8,85.0,68.0,0.129,1,3.7,165.0,1005.9,57.2,9.9,3.6802501678466797,45.20000076293945,0.0,92.01924896240234,240,240,2,val
2032,70.1,43.8,47.0,0.0,0,10.3,199.0,1018.2,50.3,8.7,0.0,0.0,0.0,0.0,0,0,2,train
5314,77.5,44.4,54.1,0.0,0,5.6,79.0,1012.9,50.0,9.0,11.808000564575195,59.29999923706055,0.0,289.1733703613281,619,619,2,train
3239,73.3,67.1,61.8,0.0,0,13.4,108.0,1009.6,12.5,9.9,4.889562606811523,50.79999923706055,0.0,167.4585418701172,216,216,2,val
5467,70.7,96.7,69.7,0.0,0,6.8,96.0,1017.5,100.0,0.3,3.310312509536743,32.400001525878906,0.0,58.19319152832031,271,271,2,train
1854,78.5,55.8,61.4,0.0,0,13.8,210.0,1001.8,71.4,9.9,0.0,0.0,0.0,0.0,0,0,2,train
4193,83.4,65.2,70.5,0.0,0,13.1,168.0,1014.8,4.3,9.7,8.355376243591309,59.20000076293945,0.0,218.04702758789062,632,632,2,test
2387,80.9,29.5,46.1,0.0,0,9.2,90.0,1007.7,0.0,9.9,27.272127151489258,55.900001525878906,0.0,295.1231689453125,1326,1326,2,train
2659,71.6,69.5,61.1,0.0,0,30.0,157.0,1008.5,48.3,9.9,5.8845624923706055,36.5,0.0,77.40806579589844,650,650,2,test
2435,67.1,80.5,60.9,0.0,0,10.0,105.0,1015.1,52.8,9.9,18.516376495361328,57.10000228881836,0.0,398.812744140625,770,770,2,test
5934,80.7,60.4,65.7,0.0,0,6.9,175.0,1010.5,0.0,9.9,8.857749938964844,61.10000228881836,0.0,273.59912109375,435,435,2,train
2780,81.4,58.7,65.6,0.0,0,14.7,108.0,1016.5,7.8,9.9,28.909812927246094,61.0,0.0,271.6105651855469,1396,1396,2,val
1098,79.8,54.9,62.1,0.0,0,9.2,153.0,1001.0,19.7,9.9,0.7394999861717224,24.80000114440918,0.0,11.853964805603027,81,81,2,train
3631,92.2,58.0,75.3,0.0,0,7.5,303.0,1014.1,45.8,9.9,3.6091251373291016,40.400001525878906,0.0,65.74364471435547,326,326,2,val
6169,77.4,63.7,64.2,0.0,0,15.7,202.0,1004.5,9.1,9.9,7.283936977386475,20.0,0.0,47.2399787902832,911,911,2,test
4311,75.4,63.8,62.3,0.005,1,14.4,133.0,1008.2,33.5,9.9,13.835624694824219,55.400001525878906,0.0,306.2832946777344,772,772,2,val
2977,72.9,25.5,35.5,0.0,0,17.2,1.0,1010.9,34.9,9.9,0.0,0.0,0.0,0.0,0,0,2,train
5949,75.4,45.6,53.0,0.0,0,7.4,94.0,1017.8,40.3,9.9,14.451750755310059,47.900001525878906,0.0,160.7528839111328,1033,1033,2,train
617,64.1,94.6,62.5,0.017,1,7.5,131.0,1014.6,77.5,9.9,0.8862500190734863,24.100000381469727,0.0,13.592824935913086,94,94,2,val
1170,63.7,94.7,62.2,0.0,0,4.6,97.0,1002.7,25.2,9.2,0.0,0.0,0.0,0.0,0,0,2,test
2195,61.1,93.5,59.2,0.0,0,7.6,53.0,1017.3,100.0,9.9,11.856000900268555,52.70000076293945,0.0,249.7225341796875,668,668,2,train
345,64.4,88.4,60.9,0.0,0,9.3,162.0,1006.3,100.0,9.9,14.290688514709473,63.20000076293945,0.0,432.7088928222656,551,551,2,train
4954,69.9,91.8,67.4,0.107,1,5.3,124.0,1011.2,89.0,6.8,9.555000305175781,50.400001525878906,0.0,208.97747802734375,594,594,2,val
5411,64.4,93.8,62.6,0.0,0,12.8,70.0,1010.8,50.0,9.9,2.4527499675750732,44.29999923706055,0.0,52.033321380615234,190,190,2,test
1322,64.4,79.8,58.1,0.0,0,8.8,80.0,1012.6,100.0,9.7,0.0,0.0,0.0,0.0,0,0,2,test
999,78.3,48.5,57.3,0.0,0,6.4,6.0,1014.1,87.9,9.9,7.951625347137451,55.400001525878906,0.0,177.8612060546875,525,525,2,val
4874,78.0,84.7,73.1,0.001,1,9.2,170.0,1009.4,86.8,9.9,8.979811668395996,37.5,0.0,138.69578552246094,688,688,2,val
2807,77.1,57.2,60.8,0.0,0,21.4,140.0,1014.1,40.4,9.9,14.333125114440918,63.0,0.0,405.9480895996094,606,606,2,train
2921,91.7,36.3,61.2,0.0,0,4.3,43.0,1009.5,0.0,9.7,0.0,0.0,0.0,0.0,0,0,2,train
5687,64.8,80.0,58.5,0.0,0,5.4,287.0,1004.5,63.6,9.9,0.0,0.0,0.0,0.0,0,0,2,test
5193,68.9,85.6,64.4,0.0,0,7.5,135.0,1025.5,98.5,9.9,17.24043846130371,67.0999984741211,0.0,352.0194396972656,902,902,2,train
5973,62.4,77.5,55.3,0.0,0,10.2,72.0,1018.7,81.9,9.9,0.96875,23.100000381469727,0.0,10.465065956115723,174,174,2,train
536,62.6,44.7,40.7,0.0,0,4.8,94.0,1022.5,58.8,9.9,15.638688087463379,54.79999923706055,0.0,177.1691436767578,1069,1069,2,train
6107,68.0,80.6,61.8,0.202,1,10.8,137.0,1008.3,66.9,7.3,26.841875076293945,65.9000015258789,0.0,398.8481750488281,1195,1195,2,test
1949,73.0,62.0,59.2,0.0,0,13.3,25.0,1001.1,0.0,9.9,0.0,0.0,0.0,0.0,0,0,2,train
5950,78.3,70.5,68.0,0.012,1,10.3,340.0,1017.2,88.3,9.9,34.480873107910156,58.900001525878906,0.0,144.22470092773438,1575,1575,2,train
1217,87.9,36.3,57.8,0.0,0,1.2,3.0,1007.3,39.1,9.7,3.7441246509552,39.60000228881836,0.0,72.59326934814453,286,286,2,val
2596,74.6,40.0,48.7,0.0,0,11.5,181.0,1001.3,28.0,9.9,1.2529165744781494,18.600000381469727,0.0,15.963720321655273,154,154,2,train
5783,92.0,46.4,68.5,0.0,0,7.4,204.0,1009.9,80.1,9.9,10.011251449584961,59.10000228881836,0.0,283.93426513671875,492,492,2,train
4628,82.6,57.4,66.1,0.0,0,16.2,220.0,1012.6,13.1,5.4,11.516624450683594,62.0,0.0,339.8585510253906,495,495,2,train
5628,62.6,100.0,62.6,0.0,0,5.8,20.0,1012.5,100.0,5.0,12.435250282287598,58.79999923706055,0.0,202.36285400390625,915,915,2,train
1121,79.4,60.4,64.5,0.0,0,4.2,60.0,1005.7,41.9,9.9,33.689064025878906,62.0,0.0,348.31573486328125,1482,1482,2,val
2570,69.4,71.8,60.0,0.0,0,9.8,95.0,1004.9,16.9,9.9,30.965625762939453,60.900001525878906,0.0,335.6292724609375,1330,1330,2,test
300,62.9,70.4,53.1,0.0,0,8.7,255.0,1000.9,89.6,9.9,0.3720000088214874,30.200000762939453,0.0,6.651341438293457,37,37,2,train
4942,91.7,45.7,67.8,0.0,0,6.0,337.0,1011.8,10.0,9.9,3.039750099182129,52.79999923706055,0.0,84.30900573730469,184,184,2,train
1669,76.9,78.4,69.7,0.0,0,4.6,71.0,1004.7,100.0,9.2,14.235125541687012,67.0999984741211,0.0,342.016357421875,672,672,2,train
2445,81.2,41.7,55.8,0.0,0,15.1,165.0,1009.2,26.8,9.9,2.3779194355010986,54.29999923706055,0.0,71.96197509765625,168,168,2,train
3792,92.5,50.9,71.7,0.0,0,19.8,223.0,1007.5,38.5,9.9,0.0,0.0,0.0,0.0,0,0,2,train
4594,75.1,84.2,70.0,0.0,0,8.2,148.0,1020.7,97.1,9.9,0.0,0.0,0.0,0.0,0,0,2,train
3376,91.1,35.6,60.2,0.0,0,9.2,330.0,993.9,0.0,9.9,0.0,0.0,0.0,0.0,0,0,2,train
5463,72.4,85.2,67.7,0.0,0,8.0,66.0,1013.7,100.0,9.9,10.297249794006348,56.900001525878906,0.0,259.8575134277344,534,534,2,train
4919,87.7,47.2,65.0,0.0,0,10.7,243.0,1011.7,14.0,9.9,14.793000221252441,60.0,0.0,431.9823913574219,582,582,2,val
3275,82.2,28.2,46.0,0.0,0,15.7,154.0,1010.8,0.0,9.9,2.6535000801086426,57.0,0.0,95.85198974609375,122,122,2,train
3623,74.9,59.9,60.0,0.0,0,15.8,152.0,1015.7,69.8,9.9,3.26981258392334,50.400001525878906,0.0,91.66305541992188,223,223,2,val
1091,83.7,58.8,67.7,0.0,0,9.4,151.0,1000.7,56.9,7.1,5.401437759399414,57.79999923706055,0.0,166.01145935058594,283,283,2,train
5289,72.3,56.4,55.9,0.0,0,17.7,213.0,1009.5,27.5,9.9,11.238500595092773,53.60000228881836,0.0,172.35826110839844,822,822,2,train
4441,77.5,80.9,71.1,0.0,0,8.1,120.0,1015.6,99.9,9.9,3.640010356903076,45.900001525878906,0.0,91.1283187866211,286,286,2,train
1969,71.4,67.1,59.9,0.0,0,6.4,19.0,1004.4,82.8,9.9,12.018000602722168,65.4000015258789,0.0,308.15496826171875,637,637,2,val
2553,88.1,46.5,65.0,0.0,0,18.3,100.0,1003.2,7.8,0.0,0.5586874485015869,16.200000762939453,0.0,7.335750579833984,66,66,2,train
1946,86.6,65.6,73.7,0.0,0,16.5,138.0,998.7,0.0,7.7,11.036937713623047,45.400001525878906,0.0,204.05996704101562,660,660,2,test
2338,62.7,67.4,51.7,0.0,0,10.0,131.0,1016.3,52.6,9.9,4.63406229019165,47.5,0.0,112.96522521972656,304,304,2,train
71,67.9,89.9,64.9,0.0,0,6.3,209.0,1011.9,100.0,4.9,0.17006249725818634,11.300000190734863,0.0,1.45088529586792,33,33,2,train
314,61.9,73.5,53.3,0.0,0,3.6,219.0,1002.6,43.4,9.9,5.9536871910095215,54.900001525878906,0.0,124.32250213623047,432,432,2,train
3394,82.7,52.0,63.3,0.011,1,36.3,134.0,996.4,27.4,9.9,33.743125915527344,62.29999923706055,0.0,457.7876892089844,1253,1253,2,train
6142,68.5,85.6,64.0,0.0,0,13.9,193.0,1009.4,80.3,9.4,0.9785624742507935,20.200000762939453,0.0,9.651808738708496,158,158,2,val
3154,78.5,64.6,65.6,0.0,0,4.5,233.0,1011.4,83.4,9.9,19.862937927246094,55.0,0.0,250.6218719482422,1154,1154,2,val
3132,62.5,55.9,46.5,0.0,0,9.7,130.0,1016.2,28.2,9.9,6.178062915802002,60.900001525878906,0.0,180.68141174316406,346,346,2,train
3753,75.8,67.1,64.1,0.0,0,10.5,212.0,1014.3,73.3,9.9,0.0,0.0,0.0,0.0,0,0,2,test
5645,77.9,43.4,53.9,0.0,0,12.1,163.0,1013.1,81.7,9.9,14.4035005569458,50.0,0.0,180.6512451171875,968,968,2,val
3265,86.3,49.2,65.1,0.0,0,25.8,89.0,1006.3,63.6,9.0,3.249187707901001,38.79999923706055,0.0,54.87763214111328,302,302,2,train
2396,66.5,79.6,60.0,0.0,0,13.5,66.0,1013.7,96.5,9.9,6.672937393188477,61.400001525878906,0.0,192.1935577392578,359,359,2,train
817,70.2,54.8,53.2,0.0,0,12.8,182.0,1005.2,84.0,9.9,7.671562671661377,58.0,0.0,197.2093963623047,477,477,2,train
3551,82.3,68.0,70.7,0.0,0,0.8,318.0,1011.4,0.0,9.9,0.0,0.0,0.0,0.0,0,0,2,train
4623,96.5,28.1,58.2,0.0,0,9.9,184.0,1017.3,0.0,9.9,10.242437362670898,68.70000457763672,0.0,352.7539978027344,404,404,2,val
373,70.5,51.9,51.9,0.0,0,6.6,121.0,1004.1,98.2,9.4,2.609062433242798,24.30000114440918,0.0,35.319026947021484,282,282,2,train
5660,76.0,52.4,57.3,0.0,0,2.9,214.0,1004.5,0.0,9.9,6.4579997062683105,60.20000076293945,0.0,203.2797088623047,337,337,2,test
1812,75.3,71.7,65.5,0.0,0,10.3,186.0,1002.0,89.8,9.9,3.265749931335449,32.10000228881836,0.0,71.8933334350586,217,217,2,train
3944,88.1,52.2,68.4,0.0,0,11.7,216.0,1007.3,43.6,9.9,0.0,0.0,0.0,0.0,0,0,2,train
3277,82.6,28.3,46.5,0.0,0,16.4,151.0,1009.6,0.0,9.9,10.31456184387207,59.900001525878906,0.0,284.51153564453125,480,480,2,val
4853,82.5,67.4,70.6,0.01,1,14.5,210.0,1007.6,0.0,9.9,21.657875061035156,57.900001525878906,0.0,461.57147216796875,889,889,2,val
4450,76.9,56.7,60.3,0.0,0,9.5,44.0,1010.4,0.0,9.9,3.11037540435791,38.10000228881836,0.0,54.52201843261719,278,278,2,train
3504,83.2,61.0,68.4,0.0,0,5.7,181.0,1009.8,85.7,8.9,6.569812774658203,56.10000228881836,0.0,201.35317993164062,316,316,2,train
2469,77.5,48.1,56.3,0.0,0,10.2,108.0,1012.7,94.0,7.4,4.701624870300293,56.29999923706055,0.0,124.28253936767578,283,283,2,train
2987,92.9,35.1,61.3,0.0,0,11.7,129.0,1008.9,26.1,9.9,3.652437448501587,47.5,0.0,110.72245025634766,205,205,2,val
5326,80.6,42.8,55.9,0.0,0,7.0,32.0,1007.9,35.9,9.9,2.655625104904175,46.0,0.0,68.25907897949219,174,174,2,test
820,80.1,40.2,53.8,0.0,0,10.6,159.0,1006.8,48.3,9.9,0.0,0.0,0.0,0.0,0,0,2,test
5839,87.4,40.2,60.3,0.0,0,9.6,84.0,1012.0,38.1,9.9,4.631875038146973,58.79999923706055,0.0,109.46202850341797,343,343,2,val
2024,58.8,61.8,45.8,0.0,0,15.1,179.0,1018.0,76.9,9.9,9.607375144958496,53.900001525878906,0.0,162.23736572265625,719,719,2,test
2177,57.8,69.5,47.9,0.0,0,11.4,330.0,1013.3,100.0,9.9,0.050562500953674316,11.0,0.0,0.4631621837615967,9,9,2,val
4966,81.0,25.3,42.2,0.0,0,18.3,10.0,1008.0,0.0,6.8,0.5214999914169312,19.30000114440918,0.0,6.278701305389404,73,73,2,train
1077,84.6,53.3,65.7,0.0,0,7.0,178.0,1006.3,15.0,9.9,8.850000381469727,55.900001525878906,0.0,183.97320556640625,613,613,2,test
3714,83.3,65.4,70.5,0.0,0,1.8,346.0,1007.0,74.9,9.9,0.9196250438690186,34.79999923706055,0.0,19.14551544189453,75,75,2,train
2135,73.5,78.0,66.3,0.0,0,6.3,220.0,1008.4,77.5,9.3,11.636500358581543,55.70000076293945,0.0,323.488525390625,519,519,2,val
3134,79.0,54.3,61.1,0.0,0,7.4,158.0,1015.8,42.9,9.9,12.454001426696777,64.70000457763672,0.0,355.369384765625,562,562,2,test
1324,64.4,82.1,58.9,0.0,0,8.9,51.0,1012.8,100.0,8.8,0.0,0.0,0.0,0.0,0,0,2,test
3770,83.4,65.0,70.4,0.0,0,16.3,199.0,1009.1,82.3,9.9,1.6319375038146973,42.79999923706055,0.0,35.88416290283203,132,132,2,test
4896,86.4,69.8,75.4,0.0,0,5.8,92.0,1017.7,71.0,9.9,28.8825626373291,50.0,0.0,206.12254333496094,1420,1420,2,test
2329,72.7,38.4,45.9,0.0,0,27.7,179.0,1015.1,15.4,9.9,32.2916259765625,59.400001525878906,0.0,241.4407958984375,1435,1435,2,train
1603,58.9,60.5,45.2,0.0,0,18.8,52.0,1005.9,90.0,9.9,19.799562454223633,59.60000228881836,0.0,117.34294891357422,1512,1512,2,val
3156,76.5,68.0,65.2,0.0,0,2.5,296.0,1011.6,89.1,9.9,37.36043930053711,57.0,0.0,66.24264526367188,1590,1590,2,train
5138,97.0,46.5,73.1,0.0,0,13.6,251.0,1012.3,3.6,9.9,0.9934375286102295,41.5,0.0,22.490503311157227,74,74,2,train
2336,64.5,63.6,51.9,0.0,0,19.8,190.0,1020.8,87.4,9.9,0.30274999141693115,31.80000114440918,0.0,6.372530460357666,25,25,2,train
1870,85.1,61.4,70.3,0.0,0,15.6,147.0,997.5,68.2,9.9,14.061624526977539,60.79999923706055,0.0,336.85101318359375,661,661,2,val
420,65.9,94.5,64.3,0.005,1,3.5,354.0,1003.2,100.0,2.3,19.050376892089844,46.400001525878906,0.0,164.0327606201172,1245,1245,2,val
2326,75.7,30.9,42.8,0.0,0,18.5,173.0,1015.3,47.6,9.9,11.315751075744629,59.5,0.0,230.72740173339844,692,692,2,val
2623,72.1,37.0,44.4,0.0,0,14.6,154.0,1012.6,31.4,9.9,7.241187572479248,50.0,0.0,139.6234893798828,522,522,2,train
1810,92.3,45.5,68.2,0.0,0,12.7,176.0,1000.0,32.0,9.9,0.0,0.0,0.0,0.0,0,0,2,train
